분류,식품명,무게(g),칼로리(kcal),탄수화물(g),단백질(g),지방(g)
어패류 및 기타 수산물,"노래미, 줄노래미, 생것",1,0.85,0,0.175,0.012
어패류 및 기타 수산물,"노래미, 쥐노래미, 생것",1,1.19,0.005,0.21,0.03
어패류 및 기타 수산물,"놀래기, 생것",1,1.07,0,0.192,0.028
어패류 및 기타 수산물,"놀래기, 사랑놀래기, 생것",1,1.04,0,0.203,0.019
어패류 및 기타 수산물,"놀래기, 용치놀래기, 생것",1,0.85,0.004,0.193,0.002
어패류 및 기타 수산물,"놀래기, 황놀래기, 생것",1,0.98,0.001,0.189,0.019
어패류 및 기타 수산물,"눈볼대, 생것",1,1.44,0,0.223,0.053
어패류 및 기타 수산물,"눈퉁멸, 생것",1,1.38,0.004,0.185,0.062
어패류 및 기타 수산물,"눈퉁멸, 포, 말린것",1,3.44,0.111,0.586,0.054
어패류 및 기타 수산물,"능성어, 생것",1,0.93,0.003,0.188,0.013
어패류 및 기타 수산물,"다랑어, 참다랑어, 생것",1,1.77,0,0.2399,0.0809
어패류 및 기타 수산물,"다랑어, 참다랑어, 냉동",1,1.13,0.001,0.245,0.01
어패류 및 기타 수산물,"다랑어, 참다랑어, 구운것",1,1.84,0,0.2991,0.0628
어패류 및 기타 수산물,"다랑어, 참다랑어, 붉은살, 생것",1,1.15,0.001,0.264,0.014
어패류 및 기타 수산물,"다랑어, 참다랑어, 지방육, 생것",1,3.08,0.001,0.201,0.275
어패류 및 기타 수산물,"다랑어, 황다랑어, 생것",1,1.14,0.002,0.239,0.013
어패류 및 기타 수산물,"노랑촉수, 생것",1,2.48,0.083,0.071,0.195
어패류 및 기타 수산물,"다금바리, 생것",1,1,0.001,0.193,0.019
어패류 및 기타 수산물,"달강어, 생것",1,1.21,0.001,0.197,0.04
어패류 및 기타 수산물,"달고기, 생것",1,0.97,0.007,0.191,0.014
어패류 및 기타 수산물,"대구횟대, 생것",1,0.93,0.005,0.195,0.009
어패류 및 기타 수산물,"대두어(흑연), 생것",1,0.96,0.005,0.175,0.021
어패류 및 기타 수산물,"도다리, 생것",1,0.78,0.005,0.176,0.002
어패류 및 기타 수산물,"도루묵, 생것",1,1.13,0.005,0.16,0.046
어패류 및 기타 수산물,"도루묵, 소금에 절여 말린것",1,2.82,0.002,0.448,0.098
어패류 및 기타 수산물,"동사리, 생것",1,0.81,0,0.169,0.01
어패류 및 기타 수산물,"둑중개, 생것",1,1.04,0.002,0.15,0.042
어패류 및 기타 수산물,"둑중개, 삶은것",1,1.08,0.002,0.158,0.058
어패류 및 기타 수산물,"둑중개, 조린것",1,2.93,0.338,0.294,0.055
어패류 및 기타 수산물,"도도바리, 생것",1,0.95,0.005,0.194,0.012
어패류 및 기타 수산물,"독가시치, 생것",1,0.97,0,0.203,0.012
어패류 및 기타 수산물,"동자개(빠가사리), 생것",1,0.81,0,0.157,0.016
어패류 및 기타 수산물,"만새기, 생것",1,1,0,0.213,0.019
어패류 및 기타 수산물,"매퉁이, 생것",1,0.93,0.001,0.208,0.005
어패류 및 기타 수산물,"드렁허리, 생것",1,0.92,0,0.179,0.017
어패류 및 기타 수산물,"등가시치, 생것",1,0.79,0,0.185,0.001
어패류 및 기타 수산물,"망둑어(풀망둑), 생것",1,0.77,0.003,0.164,0.007
어패류 및 기타 수산물,"미꾸리, 생것",1,0.96,0.002,0.162,0.028
어패류 및 기타 수산물,"미꾸리, 삶은것",1,0.76,0,0.171,0.012
어패류 및 기타 수산물,"모래무지, 생것",1,0.77,0,0.157,0.011
어패류 및 기타 수산물,"몽치다래, 생것",1,1.59,0.005,0.241,0.059
어패류 및 기타 수산물,"문절망둑, 생것",1,0.9,0.003,0.187,0.011
어패류 및 기타 수산물,"문절망둑, 장조림",1,2.48,0.29,0.283,0.021
어패류 및 기타 수산물,"물치다래, 생것",1,1.68,0.001,0.234,0.073
어패류 및 기타 수산물,"민달고기, 생것",1,0.95,0.001,0.203,0.01
어패류 및 기타 수산물,"밴댕이, 생것",1,2.25,0.002,0.163,0.165
어패류 및 기타 수산물,"밴댕이, 삶아서 말린것",1,3.02,0.005,0.482,0.103
어패류 및 기타 수산물,"밴댕이, 젓갈",1,1.17,0.006,0.163,0.049
어패류 및 기타 수산물,"베로치, 생것",1,0.86,0,0.195,0.004
어패류 및 기타 수산물,"베도라치, 생것",1,1.05,0,0.207,0.019
어패류 및 기타 수산물,"베도라치, 그물베도라치, 생것",1,1.07,0.007,0.22,0.012
어패류 및 기타 수산물,"베도라치, 장어베도라치, 생것",1,1.35,0.007,0.193,0.054
어패류 및 기타 수산물,"벤자리, 생것",1,1.23,0.003,0.17,0.053
어패류 및 기타 수산물,"벤자리, 노랑벤자리, 생것",1,0.94,0.002,0.173,0.021
어패류 및 기타 수산물,"보구치, 생것",1,1.19,0.003,0.193,0.039
어패류 및 기타 수산물,"보리멸, 생것",1,0.93,0,0.195,0.011
어패류 및 기타 수산물,"보리멸, 냉동",1,0.98,0.003,0.196,0.015
어패류 및 기타 수산물,"부시리, 생것",1,1.09,0.001,0.223,0.015
어패류 및 기타 수산물,"붕어, 생것",1,0.94,0.001,0.181,0.018
어패류 및 기타 수산물,"붕어, 삶은것",1,2.25,0.286,0.157,0.044
어패류 및 기타 수산물,"붕어, 구운것",1,1.77,0.144,0.18,0.044
어패류 및 기타 수산물,"붕어, 참붕어, 생것",1,1.18,0.001,0.164,0.051
어패류 및 기타 수산물,"빙어, 생것",1,0.85,0,0.184,0.008
어패류 및 기타 수산물,"빙어, 삶아서 말린것",1,1.89,0,0.342,0.047
어패류 및 기타 수산물,"빙어, 장조림",1,2.61,0.27,0.267,0.051
어패류 및 기타 수산물,"빙어, 바다빙어, 생것",1,0.92,0.001,0.174,0.019
어패류 및 기타 수산물,"빙어, 바다빙어, 구운것(오븐)",1,1.24,0,0.226,0.031
어패류 및 기타 수산물,"삼치, 생것",1,1.12,0,0.2008,0.0293
어패류 및 기타 수산물,"삼치, 구운것",1,1.84,0.001,0.236,0.108
어패류 및 기타 수산물,"삼치, 줄삼치, 생것",1,1.34,0.002,0.246,0.031
